150.585373:0.343553 21.512196:0.248408 86.048782:0.138488 236.634140:0.053499 408.731720:0.016363 365.707306:0.014449 623.853638:0.014449 731.414612:0.013964 301.170746:0.012202 1054.097534:0.010925 537.804871:0.010554 946.536560:0.007345 473.268280:0.006391 1591.902466:0.006191 1419.804932:0.006068 860.487793:0.004790 
150.585373:0.372368 21.512196:0.229289 86.048782:0.156380 236.634140:0.068968 623.853638:0.015361 408.731720:0.010469 1054.097534:0.010257 731.414612:0.009872 537.804871:0.009175 365.707306:0.008178 1591.902466:0.007840 473.268280:0.006686 946.536560:0.006560 1419.804932:0.005470 1505.853638:0.005339 860.487793:0.005303 
150.585373:0.393958 21.512196:0.210989 86.048782:0.150461 236.634140:0.086150 623.853638:0.016167 322.682922:0.011640 559.317078:0.010821 1591.902466:0.009519 387.219513:0.009358 1054.097534:0.009334 731.414612:0.008478 494.780487:0.007429 1505.853638:0.005949 1419.804932:0.005390 860.487793:0.005333 946.536560:0.005026 
150.585373:0.398996 86.048782:0.143747 236.634140:0.091644 623.853638:0.017578 559.317078:0.014017 731.414612:0.010986 1591.902466:0.010116 494.780487:0.009948 387.219513:0.009581 1054.097534:0.008899 1505.853638:0.005921 1419.804932:0.005453 860.487793:0.004606 2753.561035:0.004299 1355.268311:0.004126 2624.487793:0.003974 
150.585373:0.397288 86.048782:0.119884 236.634140:0.095868 322.682922:0.021779 623.853638:0.017496 559.317078:0.014806 752.926819:0.013208 494.780487:0.010936 387.219513:0.009771 1591.902466:0.009574 1054.097534:0.008909 1505.853638:0.005384 1355.268311:0.005205 1419.804932:0.004935 860.487793:0.003982 2753.561035:0.003905 
150.585373:0.399866 64.536583:0.107760 236.634140:0.089711 322.682922:0.021024 623.853638:0.015595 752.926819:0.013783 559.317078:0.012264 494.780487:0.009539 1054.097534:0.008953 1591.902466:0.008816 1333.756104:0.006677 1505.853638:0.004765 1419.804932:0.004137 1247.707275:0.003985 860.487793:0.003727 1118.634155:0.003543 
150.585373:0.398183 64.536583:0.101900 236.634140:0.083036 365.707306:0.016438 322.682922:0.015451 623.853638:0.012412 752.926819:0.012075 688.390259:0.010388 537.804871:0.008504 1054.097534:0.008225 1591.902466:0.008186 1333.756104:0.008072 494.780487:0.006342 1505.853638:0.004567 1247.707275:0.004481 838.975586:0.004005 
150.585373:0.398151 86.048782:0.094394 236.634140:0.076096 365.707306:0.016589 301.170746:0.015513 602.341492:0.012488 731.414612:0.011757 1333.756104:0.008817 537.804871:0.008592 1591.902466:0.007481 1054.097534:0.006737 1505.853638:0.005152 1011.073181:0.004700 860.487793:0.004106 946.536560:0.004091 1247.707275:0.004063 
150.585373:0.393436 21.512196:0.102093 86.048782:0.086758 236.634140:0.066499 301.170746:0.020978 731.414612:0.016593 623.853638:0.013117 387.219513:0.013099 1333.756104:0.009002 537.804871:0.008777 1591.902466:0.006570 1054.097534:0.005412 1505.853638:0.005335 1011.073181:0.004893 946.536560:0.004171 860.487793:0.004121 
150.585373:0.393870 86.048782:0.082502 21.512196:0.070476 236.634140:0.060991 301.170746:0.025679 731.414612:0.018855 623.853638:0.014446 387.219513:0.013977 537.804871:0.009456 1333.756104:0.008998 1032.585327:0.006335 1591.902466:0.005841 1118.634155:0.005698 1505.853638:0.005103 946.536560:0.004190 1441.317017:0.004140 
150.585373:0.400290 86.048782:0.081305 236.634140:0.054954 301.170746:0.027512 731.414612:0.017936 387.219513:0.015755 623.853638:0.014275 537.804871:0.011271 1333.756104:0.009067 1032.585327:0.007513 1118.634155:0.007063 1591.902466:0.005499 1505.853638:0.004346 860.487793:0.004005 1677.951172:0.003885 925.024414:0.003880 
150.585373:0.409929 64.536583:0.085742 236.634140:0.058896 322.682922:0.025639 387.219513:0.019524 731.414612:0.016085 623.853638:0.013143 537.804871:0.012505 1333.756104:0.009282 1118.634155:0.007525 688.390259:0.007490 1032.585327:0.007161 1591.902466:0.005391 860.487793:0.003825 1505.853638:0.003650 1677.951172:0.003396 
150.585373:0.415755 86.048782:0.092323 236.634140:0.058862 387.219513:0.024038 322.682922:0.023785 731.414612:0.016366 537.804871:0.012612 623.853638:0.012458 1333.756104:0.009186 1011.073181:0.007325 1118.634155:0.007132 1591.902466:0.005277 860.487793:0.003693 1656.438965:0.003357 946.536560:0.003252 1505.853638:0.003071 
150.585373:0.412400 86.048782:0.082042 236.634140:0.063225 387.219513:0.024176 301.170746:0.022520 731.414612:0.016923 537.804871:0.012008 623.853638:0.011736 1333.756104:0.008516 1011.073181:0.007504 1118.634155:0.006469 1591.902466:0.005067 946.536560:0.003790 860.487793:0.003369 1419.804932:0.003180 1656.438965:0.003124 
150.585373:0.410888 86.048782:0.078936 236.634140:0.062993 301.170746:0.024535 365.707306:0.023653 752.926819:0.016708 623.853638:0.011913 537.804871:0.011506 1333.756104:0.007511 1011.073181:0.007263 1097.121948:0.006263 1591.902466:0.005072 946.536560:0.004197 1269.219482:0.003547 860.487793:0.003170 1419.804932:0.003131 
150.585373:0.414652 86.048782:0.069931 236.634140:0.064997 301.170746:0.025150 752.926819:0.018121 365.707306:0.017335 623.853638:0.011430 537.804871:0.011396 688.390259:0.008583 1011.073181:0.007046 1333.756104:0.006461 1118.634155:0.005700 1591.902466:0.005289 946.536560:0.004353 1269.219482:0.004033 1419.804932:0.003244 
150.585373:0.425685 86.048782:0.073881 236.634140:0.061876 322.682922:0.027717 752.926819:0.017665 365.707306:0.012364 537.804871:0.011148 623.853638:0.011084 688.390259:0.010533 1011.073181:0.007011 1333.756104:0.005753 1118.634155:0.005683 1591.902466:0.005615 408.731720:0.005560 946.536560:0.004233 1269.219482:0.003949 
150.585373:0.433150 86.048782:0.067285 236.634140:0.061435 301.170746:0.027415 731.414612:0.015025 623.853638:0.011164 365.707306:0.010859 537.804871:0.010522 1011.073181:0.007172 1118.634155:0.005814 1591.902466:0.005784 1333.756104:0.005303 1247.707275:0.003883 946.536560:0.003636 1419.804932:0.003321 1505.853638:0.003299 
150.585373:0.436583 236.634140:0.065055 86.048782:0.062271 301.170746:0.026462 365.707306:0.011609 709.902466:0.011434 623.853638:0.011078 559.317078:0.010228 1011.073181:0.007180 1118.634155:0.005961 1591.902466:0.005875 1333.756104:0.004607 925.024414:0.004047 1247.707275:0.003984 1505.853638:0.003304 860.487793:0.003098 
150.585373:0.432871 236.634140:0.068857 86.048782:0.054446 301.170746:0.025313 387.219513:0.015635 623.853638:0.010767 688.390259:0.010152 537.804871:0.009802 774.439026:0.009277 731.414612:0.007267 1011.073181:0.006984 1118.634155:0.006247 1591.902466:0.005852 925.024414:0.004348 1247.707275:0.004094 1333.756104:0.003854 
150.585373:0.429510 236.634140:0.076576 64.536583:0.057530 301.170746:0.023205 387.219513:0.022112 537.804871:0.010704 623.853638:0.010313 774.439026:0.009612 731.414612:0.007586 688.390259:0.007165 1011.073181:0.006939 1118.634155:0.006653 1591.902466:0.005816 925.024414:0.004250 1247.707275:0.003974 860.487793:0.003794 
150.585373:0.430281 236.634140:0.075515 64.536583:0.059874 387.219513:0.028106 301.170746:0.021934 752.926819:0.014400 537.804871:0.011605 623.853638:0.010201 1118.634155:0.006904 1011.073181:0.006686 1591.902466:0.005619 1333.756104:0.004183 860.487793:0.003904 1269.219482:0.003840 925.024414:0.003836 1505.853638:0.003295 
150.585373:0.431282 236.634140:0.076165 86.048782:0.066236 387.219513:0.030776 21.512196:0.022500 752.926819:0.019918 301.170746:0.018660 537.804871:0.011940 623.853638:0.009258 1118.634155:0.006772 1011.073181:0.006712 1591.902466:0.005454 1333.756104:0.005049 1269.219482:0.004431 946.536560:0.004010 860.487793:0.003646 
150.585373:0.427276 86.048782:0.071511 236.634140:0.069918 387.219513:0.031943 752.926819:0.023050 301.170746:0.018890 537.804871:0.011830 623.853638:0.009042 1011.073181:0.006815 1118.634155:0.006079 1333.756104:0.005610 1591.902466:0.005252 1269.219482:0.004540 946.536560:0.003844 860.487793:0.003222 1419.804932:0.003183 
150.585373:0.413999 236.634140:0.070024 86.048782:0.056339 387.219513:0.031899 752.926819:0.023478 301.170746:0.021649 537.804871:0.011647 623.853638:0.009050 1011.073181:0.007071 1333.756104:0.005558 1591.902466:0.005434 1118.634155:0.005297 1269.219482:0.004138 946.536560:0.003462 688.390259:0.003425 1419.804932:0.003070 
150.585373:0.396573 236.634140:0.065881 64.536583:0.050864 387.219513:0.030179 322.682922:0.024517 752.926819:0.021751 537.804871:0.011893 623.853638:0.009782 1011.073181:0.006995 1591.902466:0.005907 1118.634155:0.004739 1333.756104:0.004634 1247.707275:0.003731 1419.804932:0.002910 925.024414:0.002806 1484.341431:0.002172 
150.585373:0.380363 236.634140:0.065646 64.536583:0.051087 387.219513:0.026491 322.682922:0.024140 731.414612:0.023541 537.804871:0.012413 623.853638:0.010419 1011.073181:0.007069 1591.902466:0.006368 1118.634155:0.004910 1355.268311:0.004449 1247.707275:0.003829 925.024414:0.003170 1419.804932:0.002724 1183.170776:0.002315 
150.585373:0.380105 236.634140:0.061780 86.048782:0.053985 301.170746:0.021793 731.414612:0.021353 387.219513:0.019493 537.804871:0.012858 623.853638:0.010912 1011.073181:0.007030 1591.902466:0.006425 1118.634155:0.005185 1355.268311:0.004335 1247.707275:0.003911 946.536560:0.003560 1419.804932:0.002538 1505.853638:0.002379 
150.585373:0.389360 86.048782:0.066160 236.634140:0.062029 301.170746:0.022526 731.414612:0.015928 408.731720:0.015403 537.804871:0.013119 623.853638:0.010868 1011.073181:0.007127 1591.902466:0.006062 1118.634155:0.004780 946.536560:0.004576 1333.756104:0.004237 1247.707275:0.003666 473.268280:0.002740 1419.804932:0.002359 
150.585373:0.401391 86.048782:0.085758 236.634140:0.065318 301.170746:0.023212 387.219513:0.017771 537.804871:0.012654 752.926819:0.011342 623.853638:0.010336 688.390259:0.009854 1011.073181:0.007133 1591.902466:0.005463 946.536560:0.004986 1333.756104:0.004621 451.756104:0.004074 1118.634155:0.003698 1247.707275:0.003230 
150.585373:0.413682 86.048782:0.091650 236.634140:0.067663 387.219513:0.026529 301.170746:0.024095 752.926819:0.013596 537.804871:0.012133 623.853638:0.009597 688.390259:0.008536 1011.073181:0.006987 451.756104:0.004995 1591.902466:0.004859 946.536560:0.004677 1333.756104:0.004596 1269.219482:0.003404 1140.146362:0.002591 
150.585373:0.425074 86.048782:0.081607 236.634140:0.072838 387.219513:0.032596 301.170746:0.021369 752.926819:0.016120 537.804871:0.011779 623.853638:0.008633 1011.073181:0.006646 451.756104:0.005286 1591.902466:0.004642 1333.756104:0.004334 946.536560:0.003805 1269.219482:0.003358 1183.170776:0.002738 1097.121948:0.002280 
150.585373:0.428922 236.634140:0.073681 86.048782:0.060882 387.219513:0.036603 301.170746:0.020301 752.926819:0.017193 537.804871:0.011797 688.390259:0.009085 623.853638:0.007854 1011.073181:0.006287 473.268280:0.005402 1591.902466:0.004863 1333.756104:0.004274 925.024414:0.003604 1247.707275:0.003561 860.487793:0.003024 
150.585373:0.427062 236.634140:0.080109 64.536583:0.054238 387.219513:0.038576 21.512196:0.024186 322.682922:0.021683 752.926819:0.015937 537.804871:0.012099 688.390259:0.009490 623.853638:0.007266 473.268280:0.006292 1011.073181:0.005977 1591.902466:0.005320 1333.756104:0.004369 1118.634155:0.004203 860.487793:0.003642 
150.585373:0.423819 236.634140:0.081845 64.536583:0.054065 387.219513:0.037793 322.682922:0.022408 731.414612:0.016888 537.804871:0.012229 623.853638:0.007469 473.268280:0.006862 1591.902466:0.005721 1011.073181:0.005502 1118.634155:0.005095 1333.756104:0.004696 860.487793:0.003962 925.024414:0.003405 1247.707275:0.003191 
150.585373:0.414481 236.634140:0.088133 86.048782:0.070847 365.707306:0.035057 21.512196:0.022788 322.682922:0.019929 731.414612:0.017541 537.804871:0.012542 623.853638:0.007389 473.268280:0.007284 1591.902466:0.005976 1118.634155:0.005739 1032.585327:0.005594 1333.756104:0.004740 860.487793:0.003646 925.024414:0.003253 
150.585373:0.398808 86.048782:0.092759 236.634140:0.087072 365.707306:0.031583 301.170746:0.020895 731.414612:0.016434 537.804871:0.012842 623.853638:0.007515 473.268280:0.007191 1591.902466:0.006026 1118.634155:0.005894 1032.585327:0.005584 1355.268311:0.005419 1505.853638:0.003755 946.536560:0.003476 1441.317017:0.003361 
150.585373:0.380947 236.634140:0.085223 365.707306:0.025343 301.170746:0.020563 731.414612:0.016394 537.804871:0.012944 623.853638:0.006874 473.268280:0.006570 1591.902466:0.006132 1118.634155:0.006080 1355.268311:0.005688 1505.853638:0.005101 946.536560:0.004733 1032.585327:0.004585 1441.317017:0.003884 795.951233:0.003449 
150.585373:0.375891 107.560974:0.086107 236.634140:0.079010 64.536583:0.064889 21.512196:0.036722 365.707306:0.019503 301.170746:0.019369 731.414612:0.018661 537.804871:0.012450 408.731720:0.006863 623.853638:0.006711 1118.634155:0.006298 1591.902466:0.006205 1505.853638:0.005920 946.536560:0.005188 1355.268311:0.005068 
150.585373:0.385452 236.634140:0.071176 64.536583:0.063950 731.414612:0.019290 365.707306:0.019173 322.682922:0.019145 537.804871:0.011822 623.853638:0.006921 1505.853638:0.006220 1591.902466:0.006160 1118.634155:0.006113 946.536560:0.005045 1333.756104:0.004898 989.560974:0.004782 473.268280:0.004503 1441.317017:0.004346 
150.585373:0.399776 43.024391:0.072504 236.634140:0.065725 322.682922:0.021616 365.707306:0.021318 752.926819:0.017652 537.804871:0.010991 623.853638:0.007800 1505.853638:0.006314 1591.902466:0.005715 1118.634155:0.005163 1011.073181:0.005018 473.268280:0.004903 1333.756104:0.004385 1441.317017:0.004298 946.536560:0.004009 
150.585373:0.398856 21.512196:0.078598 236.634140:0.058000 86.048782:0.054481 365.707306:0.022776 301.170746:0.021804 752.926819:0.014559 537.804871:0.010271 709.902466:0.009714 623.853638:0.008768 473.268280:0.007007 1505.853638:0.006117 1011.073181:0.005915 1591.902466:0.005043 1441.317017:0.004182 1118.634155:0.003720 
150.585373:0.380234 43.024391:0.071379 236.634140:0.060255 86.048782:0.052751 387.219513:0.023924 301.170746:0.021782 688.390259:0.010659 451.756104:0.010128 752.926819:0.009902 537.804871:0.009380 623.853638:0.009132 1011.073181:0.006344 1505.853638:0.005751 1591.902466:0.004439 946.536560:0.004374 1441.317017:0.003726 
150.585373:0.359390 43.024391:0.068162 236.634140:0.064603 387.219513:0.025733 301.170746:0.018371 731.414612:0.011643 451.756104:0.011611 688.390259:0.010895 537.804871:0.009451 623.853638:0.009387 1011.073181:0.006490 1505.853638:0.005272 946.536560:0.005119 1591.902466:0.003969 795.951233:0.003814 1441.317017:0.003059 
150.585373:0.351754 236.634140:0.074740 64.536583:0.055448 387.219513:0.024945 731.414612:0.011830 451.756104:0.011085 537.804871:0.010914 688.390259:0.010624 322.682922:0.010189 623.853638:0.009326 1011.073181:0.006221 946.536560:0.005197 1505.853638:0.004722 1591.902466:0.003470 1656.438965:0.003430 1419.804932:0.003021 
150.585373:0.360446 236.634140:0.074806 86.048782:0.051961 21.512196:0.041728 387.219513:0.019471 537.804871:0.013644 322.682922:0.012098 688.390259:0.011948 623.853638:0.011586 731.414612:0.010949 451.756104:0.010431 1570.390259:0.006603 1011.073181:0.006060 1656.438965:0.005808 925.024414:0.005268 1484.341431:0.004201 
150.585373:0.373148 236.634140:0.077796 86.048782:0.055843 365.707306:0.016633 623.853638:0.016094 537.804871:0.015016 1570.390259:0.013919 688.390259:0.013232 774.439026:0.012798 731.414612:0.010401 1634.926880:0.010065 451.756104:0.009892 1484.341431:0.008914 1011.073181:0.006578 2473.902344:0.005862 946.536560:0.005810 
150.585373:0.387503 64.536583:0.092043 236.634140:0.082268 516.292664:0.024805 344.195129:0.023319 1570.390259:0.020752 774.439026:0.019347 623.853638:0.018889 688.390259:0.016307 1634.926880:0.015232 1118.634155:0.011994 860.487793:0.010275 2581.463379:0.009693 1936.097534:0.009335 2495.414551:0.009106 731.414612:0.009019 
150.585373:0.380021 64.536583:0.113663 236.634140:0.104022 516.292664:0.034669 344.195129:0.031634 774.439026:0.028663 1570.390259:0.023248 580.829285:0.021786 1118.634155:0.021061 2581.463379:0.020684 688.390259:0.019375 623.853638:0.019331 1634.926880:0.017690 860.487793:0.015940 1936.097534:0.014964 2495.414551:0.014072 
172.097565:0.373791 86.048782:0.174061 258.146332:0.111466 43.024391:0.082419 365.707306:0.057363 537.804871:0.050357 752.926819:0.033157 2581.463379:0.032675 1118.634155:0.029493 838.975586:0.023805 1548.878052:0.020134 2495.414551:0.019781 1936.097534:0.019175 4151.853516:0.018473 1634.926880:0.017281 473.268280:0.016749 
172.097565:0.484607 107.560974:0.299340 279.658539:0.154407 365.707306:0.088658 43.024391:0.080171 537.804871:0.066011 2602.975586:0.043409 752.926819:0.037993 1118.634155:0.033752 838.975586:0.032505 2495.414551:0.025091 4151.853516:0.023625 5313.512207:0.022193 1936.097534:0.021123 5033.853516:0.020016 473.268280:0.019494 
172.097565:0.480629 107.560974:0.462855 279.658539:0.199302 365.707306:0.105876 537.804871:0.072225 21.512196:0.068028 2602.975586:0.052617 838.975586:0.037327 752.926819:0.035041 1118.634155:0.033399 2495.414551:0.029169 5313.512207:0.027219 4151.853516:0.025266 8260.682617:0.024216 451.756104:0.023240 5033.853516:0.022711 
107.560974:0.553560 193.609756:0.495455 279.658539:0.220163 365.707306:0.104925 537.804871:0.064738 21.512196:0.061249 2602.975586:0.057367 817.463440:0.038934 1118.634155:0.030833 2495.414551:0.030673 752.926819:0.029838 451.756104:0.029158 10110.731445:0.028294 5313.512207:0.027497 8260.682617:0.026851 602.341492:0.025325 
107.560974:0.588527 193.609756:0.546572 279.658539:0.225906 365.707306:0.083997 559.317078:0.065440 21.512196:0.061693 2602.975586:0.057717 817.463440:0.042058 10110.731445:0.034152 451.756104:0.030746 2495.414551:0.029136 1118.634155:0.027526 8260.682617:0.027113 1936.097534:0.026706 752.926819:0.024807 4990.829102:0.023300 
193.609756:0.577761 107.560974:0.553936 279.658539:0.227599 559.317078:0.067083 365.707306:0.059793 21.512196:0.059462 2602.975586:0.054265 408.731720:0.044269 817.463440:0.041993 10110.731445:0.032633 2495.414551:0.027723 451.756104:0.027512 1936.097534:0.027353 731.414612:0.026997 8260.682617:0.025574 1118.634155:0.024650 
193.609756:0.586913 107.560974:0.474428 279.658539:0.227378 559.317078:0.063738 365.707306:0.054865 21.512196:0.052797 2602.975586:0.048813 408.731720:0.047727 817.463440:0.038516 731.414612:0.032583 10089.219727:0.026562 2495.414551:0.026281 1936.097534:0.026214 1118.634155:0.024494 10411.902344:0.023738 3614.048828:0.023590 
193.609756:0.575251 107.560974:0.392215 279.658539:0.225210 387.219513:0.075077 559.317078:0.059230 21.512196:0.049566 2602.975586:0.044549 838.975586:0.041894 731.414612:0.034907 1118.634155:0.028105 2495.414551:0.026325 1936.097534:0.023827 2215.756104:0.023231 10411.902344:0.022435 3614.048828:0.022007 4173.365723:0.020015 
193.609756:0.533197 107.560974:0.322882 150.585373:0.276846 279.658539:0.220336 387.219513:0.119279 559.317078:0.056732 2602.975586:0.045139 838.975586:0.039975 21.512196:0.035161 1118.634155:0.034655 731.414612:0.033845 2495.414551:0.028033 2215.756104:0.027428 1936.097534:0.020784 3614.048828:0.020349 4173.365723:0.018639 
193.609756:0.497088 107.560974:0.267616 150.585373:0.246735 279.658539:0.215181 387.219513:0.144484 537.804871:0.061564 2602.975586:0.049090 1118.634155:0.040193 817.463440:0.038908 752.926819:0.035351 2215.756104:0.030357 2495.414551:0.029708 21.512196:0.022846 3614.048828:0.019673 1936.097534:0.018036 4173.365723:0.016321 
193.609756:0.457869 107.560974:0.222604 279.658539:0.213452 387.219513:0.141747 537.804871:0.065006 2602.975586:0.052322 1118.634155:0.041005 817.463440:0.038323 731.414612:0.037954 2215.756104:0.031888 2495.414551:0.030746 3614.048828:0.020335 1936.097534:0.015657 21.512196:0.015232 5033.853516:0.014587 4173.365723:0.013745 
193.609756:0.408731 107.560974:0.209877 279.658539:0.209168 365.707306:0.127299 537.804871:0.062967 2602.975586:0.053788 731.414612:0.043277 1097.121948:0.040599 817.463440:0.037428 2215.756104:0.032217 2495.414551:0.030021 3614.048828:0.021281 21.512196:0.019012 1936.097534:0.013954 5012.341309:0.013763 1484.341431:0.013593 
193.609756:0.345473 107.560974:0.212330 279.658539:0.205643 150.585373:0.204990 365.707306:0.114422 537.804871:0.057959 2602.975586:0.053979 731.414612:0.042809 1097.121948:0.041036 817.463440:0.038279 2215.756104:0.030787 2495.414551:0.027108 3614.048828:0.021670 21.512196:0.021146 1484.341431:0.013263 1936.097534:0.012903 
193.609756:0.301398 107.560974:0.208552 279.658539:0.193242 150.585373:0.179059 365.707306:0.102249 537.804871:0.052225 2602.975586:0.052098 1097.121948:0.039924 817.463440:0.038908 731.414612:0.038146 2215.756104:0.027248 21.512196:0.024514 2495.414551:0.022216 3614.048828:0.021339 1484.341431:0.012656 1936.097534:0.011609 
193.609756:0.276859 107.560974:0.181696 279.658539:0.177148 365.707306:0.094901 559.317078:0.048266 2602.975586:0.047110 1097.121948:0.039775 817.463440:0.038406 731.414612:0.034931 21.512196:0.025488 2215.756104:0.022335 3614.048828:0.020314 2495.414551:0.015840 688.390259:0.013040 1484.341431:0.011937 1656.438965:0.010628 
193.609756:0.243944 107.560974:0.158101 279.658539:0.154880 365.707306:0.096837 559.317078:0.044473 2581.463379:0.043612 1097.121948:0.040586 731.414612:0.036894 817.463440:0.034925 3614.048828:0.017964 2215.756104:0.017612 1484.341431:0.010998 2495.414551:0.010629 3334.390137:0.010236 1656.438965:0.009745 473.268280:0.009726 
150.585373:0.228272 193.609756:0.203875 107.560974:0.145551 279.658539:0.134740 365.707306:0.100962 2581.463379:0.043673 1097.121948:0.040483 731.414612:0.040162 559.317078:0.039459 817.463440:0.029558 2215.756104:0.015470 3614.048828:0.014041 473.268280:0.011257 3334.390137:0.010592 1484.341431:0.009632 1656.438965:0.008274 
150.585373:0.234537 193.609756:0.183995 107.560974:0.128952 279.658539:0.112613 365.707306:0.106131 2581.463379:0.042293 731.414612:0.039737 1097.121948:0.039115 559.317078:0.032832 817.463440:0.024761 2215.756104:0.016705 473.268280:0.012181 3614.048828:0.009470 3334.390137:0.009344 623.853638:0.009138 1462.829224:0.008965 
150.585373:0.240779 365.707306:0.103707 279.658539:0.088479 2581.463379:0.039498 1097.121948:0.037268 752.926819:0.033653 21.512196:0.032590 537.804871:0.027342 817.463440:0.019355 2215.756104:0.018143 623.853638:0.012344 473.268280:0.012095 1054.097534:0.011943 1011.073181:0.009776 1462.829224:0.008483 3334.390137:0.006883 
172.097565:0.275243 107.560974:0.112984 365.707306:0.096241 279.658539:0.064886 1097.121948:0.034054 2581.463379:0.033384 752.926819:0.028206 537.804871:0.027663 21.512196:0.024891 2215.756104:0.017147 623.853638:0.014899 817.463440:0.014565 473.268280:0.011238 1462.829224:0.007701 946.536560:0.006361 1570.390259:0.005387 
150.585373:0.258358 107.560974:0.115725 365.707306:0.082073 279.658539:0.051175 1097.121948:0.028638 537.804871:0.024910 2581.463379:0.024216 752.926819:0.018967 623.853638:0.016937 2194.243896:0.014391 817.463440:0.009698 473.268280:0.009198 1441.317017:0.006692 946.536560:0.006578 1807.024414:0.005224 1591.902466:0.004534 
150.585373:0.252745 365.707306:0.066027 279.658539:0.043074 408.731720:0.026176 1075.609741:0.023197 537.804871:0.019390 623.853638:0.017535 2581.463379:0.013956 2538.438965:0.013375 774.439026:0.012210 451.756104:0.010648 2194.243896:0.010574 1441.317017:0.006408 838.975586:0.005948 1807.024414:0.005687 946.536560:0.005565 
150.585373:0.244891 365.707306:0.057784 236.634140:0.040170 279.658539:0.032646 408.731720:0.018099 1075.609741:0.016420 623.853638:0.015959 537.804871:0.014712 774.439026:0.011735 451.756104:0.011003 2602.975586:0.008593 2538.438965:0.008467 1032.585327:0.007636 2215.756104:0.006954 1807.024414:0.005302 838.975586:0.005181 
150.585373:0.244736 107.560974:0.120643 365.707306:0.055944 279.658539:0.021037 752.926819:0.013715 623.853638:0.013475 537.804871:0.013097 451.756104:0.011600 1075.609741:0.011099 838.975586:0.005432 1011.073181:0.005203 1591.902466:0.004341 1807.024414:0.004265 2602.975586:0.004243 2215.756104:0.004074 2904.146240:0.003809 
150.585373:0.254627 107.560974:0.114611 365.707306:0.048977 752.926819:0.015878 537.804871:0.012822 473.268280:0.012309 623.853638:0.010850 1075.609741:0.008269 817.463440:0.006425 1011.073181:0.004997 1591.902466:0.003902 1204.682983:0.003443 1807.024414:0.003032 2904.146240:0.002835 1656.438965:0.002826 925.024414:0.002511 
150.585373:0.268368 236.634140:0.036864 365.707306:0.035271 301.170746:0.018182 731.414612:0.015569 473.268280:0.014584 537.804871:0.013627 623.853638:0.009637 817.463440:0.008385 1054.097534:0.006856 1011.073181:0.006012 1183.170776:0.003512 1591.902466:0.002789 1656.438965:0.002571 1333.756104:0.002373 925.024414:0.002308 
150.585373:0.279213 236.634140:0.039085 387.219513:0.030978 301.170746:0.019023 473.268280:0.014487 731.414612:0.013466 537.804871:0.013339 623.853638:0.009308 817.463440:0.009010 1032.585327:0.006558 1183.170776:0.002864 1333.756104:0.002223 946.536560:0.002213 1656.438965:0.002087 4151.853516:0.002052 1269.219482:0.001989 
150.585373:0.282974 107.560974:0.084787 215.121948:0.047209 387.219513:0.028709 322.682922:0.016686 473.268280:0.013559 537.804871:0.012234 623.853638:0.009058 817.463440:0.008909 731.414612:0.008801 1032.585327:0.006321 946.536560:0.002911 1333.756104:0.002118 1097.121948:0.002034 1247.707275:0.002009 1183.170776:0.001959 
150.585373:0.286275 387.219513:0.026307 322.682922:0.016813 473.268280:0.013592 537.804871:0.010567 623.853638:0.008523 817.463440:0.007532 709.902466:0.006033 1054.097534:0.005294 752.926819:0.005277 1011.073181:0.004709 946.536560:0.003438 1591.902466:0.002495 2602.975586:0.002207 1247.707275:0.001994 1333.756104:0.001988 
150.585373:0.292935 215.121948:0.046342 387.219513:0.024678 322.682922:0.016114 473.268280:0.014012 21.512196:0.010925 537.804871:0.009636 623.853638:0.007504 838.975586:0.006501 709.902466:0.005461 1054.097534:0.005116 752.926819:0.004632 1011.073181:0.004416 946.536560:0.003632 1591.902466:0.002934 1484.341431:0.002194 
150.585373:0.297100 236.634140:0.040809 387.219513:0.024000 301.170746:0.016194 473.268280:0.013805 537.804871:0.008886 21.512196:0.007817 709.902466:0.007038 623.853638:0.006147 838.975586:0.005249 1054.097534:0.004850 1011.073181:0.004776 946.536560:0.003038 1591.902466:0.002770 1484.341431:0.002335 1355.268311:0.002013 
150.585373:0.297225 236.634140:0.034644 387.219513:0.023852 301.170746:0.016110 451.756104:0.013773 709.902466:0.008514 537.804871:0.008069 1032.585327:0.006642 623.853638:0.005288 860.487793:0.004044 774.439026:0.003459 925.024414:0.002844 1484.341431:0.002376 1656.438965:0.002304 1591.902466:0.002128 1355.268311:0.002047 
150.585373:0.303375 236.634140:0.035595 387.219513:0.023971 301.170746:0.016485 473.268280:0.014020 688.390259:0.009108 537.804871:0.007720 1032.585327:0.006939 623.853638:0.004762 774.439026:0.003510 860.487793:0.003249 925.024414:0.002889 817.463440:0.002209 1484.341431:0.002173 1656.438965:0.002123 1333.756104:0.001913 
150.585373:0.321393 236.634140:0.042087 387.219513:0.023978 301.170746:0.017319 473.268280:0.014559 688.390259:0.009664 537.804871:0.007241 1011.073181:0.006428 623.853638:0.005039 860.487793:0.003032 774.439026:0.003026 925.024414:0.002936 817.463440:0.002123 1333.756104:0.002101 1505.853638:0.001972 1570.390259:0.001958 
